Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Bio,Artist Alpha Sort,Object Date,City,Country,Classification,Link Resource,Tags
353937,Drawings and Prints,1930.0,Book,"Collection de Meubles et Objets de Goût, vol. 1",,Editor|Publisher|Illustrator,"French, Pontigné 1761–1831 Paris| |French","La Mésangère, Pierre de|Journal des Dames et des Modes|Babin",[1802–07],Paris,,Books,http://www.metmuseum.org/art/collection/search/353937,Curtains
14831,The American Wing,1994.0,Sample,"Sample, Design 514, Textured Damask",American,Maker|Designer,"1889–present|American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona","Schumacher & Co., F.|Wright, Frank Lloyd",1956,New York,United States,,http://www.metmuseum.org/art/collection/search/14831,
7852,The American Wing,1946.0,Spoon holder,Spoon Holder,American,Maker,1866–1891,"Challinor, Taylor and Company ",1870–80,Tarentum,United States,,http://www.metmuseum.org/art/collection/search/7852,
435095,Drawings and Prints,1956.0,Print collection ornament & architecture,"Man tied to a tree with an army behind him, from Livre d'Academie pour apprendre a bien dessigner",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1618–1682 Paris","Le Pautre, Jean|Le Pautre, Jean",1630–82,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435095,
7805,The American Wing,1933.0,Spoon,Spoon,American,Maker,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts","Revere, Paul, Jr.",ca. 1787,Boston,United States,,http://www.metmuseum.org/art/collection/search/7805,
21930,Arms and Armor,1904.0,Rapier,Rapier,"hilt, Italian; blade, German, Solingen",Bladesmith,"German, Solingen, mentioned 1591–1627","Munsten, Peter",ca. 1620–30,Solingen,,Swords,http://www.metmuseum.org/art/collection/search/21930,
347979,Drawings and Prints,1977.0,Book,Igor Stravinsky,,Editor|Artist|Artist|Artist|Artist|Artist|Publisher,"American, 20th century|American, 1893–1975|Uruguayan-American (born Argentina), Buenos Aires 1919–2013 New York|American (?), 20th century|American, born Springfield, Missouri 1917|American, Jersey City, New Jersey 1923–1988|New York, NY","Corle, Edwin|Armitage, Merle|Frasconi, Antonio|Ewers, Al|Dyer, Carlos|Stevens, Edward John, Jr.|Duell, Sloan, and Pearce",1949,New York,,Books,http://www.metmuseum.org/art/collection/search/347979,
20142,The American Wing,2018.0,Plaque,Plaque,American,Maker,"American, Baltimore, Maryland 1841–1914 Metuchen, New Jersey","Volkmar, Charles",ca. 1880,Brooklyn|the Bronx,United States|United States,,http://www.metmuseum.org/art/collection/search/20142,Cows|Landscapes
390677,Drawings and Prints,1920.0,Drawing Ornament and Architecture,"Chinese Railing, from Chippendale Drawings, Vol. II",,Artist,"British, baptised Otley, West Yorkshire 1718–1779 London","Chippendale, Thomas",1754,London,,Drawings|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/390677,Ornament
336984,Drawings and Prints,1941.0,Book,The Iliad and the Odyssey,,Engraver|Author|Translator|Artist,"British, London ca. 1782–1870 Cowley, Middlesex|Greek, active 13th or 8th century BCE|British, 1757–1833|British, York 1755–1826 London","Moses, Henry|Homer|Sotheby, William|Flaxman, John",1834,London,,Books,http://www.metmuseum.org/art/collection/search/336984,
348295,Drawings and Prints,1986.0,Book,Kate Greenaway's Birthday Book for Children,,Artist|Printer|Author|Publisher,"British, London 1846–1901 London|British, Southwark, London 1826–1905 Ventnor, Isle of Wight|British, 1841–1892| ","Greenaway, Kate|Evans, Edmund|Sale-Barker, Lucy Elizabeth Drummond|Warne, Frederick & Co.",[ca. 1918],New York|London,,Books,http://www.metmuseum.org/art/collection/search/348295,
422769,Drawings and Prints,1928.0,Print,Celebration of a Circumcision from the frieze Ces Moeurs et fachons de faire de Turcz (Customs and Fashions of the Turks),,Artist|Publisher,"Netherlandish, Aelst 1502–1550 Brussels|Netherlandish, 1518–1593/96","Coecke van Aelst, Pieter|Verhulst, Mayken",1553,Antwerp,,Prints,http://www.metmuseum.org/art/collection/search/422769,Towns|Children|Crowd|Musicians
6194,The American Wing,1914.0,Plate,Plate,British (American market),Maker,"British, active Cobridge, ca. 1810–32","Stevenson, Ralph",ca. 1825–ca. 1832,Stoke-on-Trent,England,,http://www.metmuseum.org/art/collection/search/6194,Pavilions
383543,Drawings and Prints,1991.0,Book ; Ornament and architecture,"Ideas for Rustic Furniture proper for Garden Seats, Summer Houses, Hermitages, Cottages, etc",,Publisher|Author,"London|British, active 1790–1802","Taylor, I. & J.|Wrighte, William",ca. 1790–95,London,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/383543,
342616,Drawings and Prints,2000.0,Print,Peasant Fair,,Artist|Publisher,"Netherlandish, Mechelen ca. 1535–1608 Antwerp| ","Borcht, Peeter van der|Momper, Bartholomeus de",1559,Antwerp,,Prints,http://www.metmuseum.org/art/collection/search/342616,Battles|Trees|Crowd
468255,Medieval Art,1948.0,Manuscript cutting,Manuscript Illumination with Scenes from the Life of Saint John the Baptist,South Netherlandish,Artist,"South Netherlandish, active ca. 1485–1530",Master of James IV of Scotland (probably Gerard Horenbout),ca. 1515,Bruges,Netherlands,Manuscripts and Illuminations,http://www.metmuseum.org/art/collection/search/468255,Women|Men|Saint John the Baptist|Lambs
354156,Drawings and Prints,1920.0,Book,[Small Bouquets Tied With A Ribbon],,Artist and engraver,"French, Lille 1636–1699 London","Monnoyer, Jean-Baptiste",1656–99,Paris,,Books,http://www.metmuseum.org/art/collection/search/354156,Flowers
347313,Drawings and Prints,1966.0,Book,Souvenirs Charivariques de Spa,,Artist|Publisher,"French, Paris 1819–1879 Paris| ","Cham (Noé Amédée Charles Henri, Comte de)|Hautecoeur Frères",n.d.,Paris,,Books,http://www.metmuseum.org/art/collection/search/347313,
336651,Drawings and Prints,1974.0,Print,Hafed,,Artist|Artist|Publisher|Printer,"British, London 1802–1873 London|British, Torquay, Devon, 1855–1927|London|British, active 1855–1930s","Landseer, Edwin Henry, Sir|Webb, John Cother|Graves, Henry & Company|Holdgate, Alfred","September 1, 1886",London,,Prints,http://www.metmuseum.org/art/collection/search/336651,
504080,Musical Instruments,1991,Flute,Flute,German,Maker,"German, Heessen bei Hamm 1785–1845 Münster",Kneer Max,ca. 1850,Münster,Germany,Aerophone-Blow Hole-side-blown flute (transverse),http://www.metmuseum.org/art/collection/search/504080,
500555,Musical Instruments,1889,Pandurina,Pandurina,Italian,Maker,"Italian, Milan, 18th century",Plisbel,1715,Milan,Italy,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/500555,
33347,Arms and Armor,1919.0,Pair of detonator pistols with case with accessories,Pair of Pellet-Lock Pistols with Case with Accessories,"British, London",Gunsmith,"British, active in London and Paris, recorded ca. 1821–45","Moore, Charles",ca. 1825,London,,Firearms-Pistols,http://www.metmuseum.org/art/collection/search/33347,
352403,Drawings and Prints,1932.0,Book,Kalander auf das Jahr 1844,,Publisher|Artist|Artist|Editor," |Austrian, Vienna 1804–1871 Munich|German, 1783–1867|German","Literarisch-artistische Anstalt|Schwind, Moritz von|Cornelius, Peter von|Hermann, F. B. W.",1843,Munich,,Books,http://www.metmuseum.org/art/collection/search/352403,
736332,Drawings and Prints,1959.0,Print,"Sympathy, or A Family On A Journey Laying The Dust",,Artist|Publisher,"London|British, London 1757–1827 London","Hedges, J.|Rowlandson, Thomas","July 12, 1784",London,,Prints,http://www.metmuseum.org/art/collection/search/736332,Men|Women|Dogs|Horses|Carriages
346483,Drawings and Prints,1964.0,Book,Illustrated Catalogue,,Author,"New Haven, Connecticut",Boston Buckboard and Carriage Co.,1887 (?),New Haven,,Books,http://www.metmuseum.org/art/collection/search/346483,
729568,Drawings and Prints,1932.0,"Book
Print
Ornament & Architecture
",Two designs for shop signs,,Artist|Publisher,"French, Paris 1510/12–1585 Annecy|French, 1596–1657","Du Cerceau, Jacques Androuet|Mariette, Pierre",1546–49,Paris,,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/729568,
774425,Drawings and Prints,1966.0,Print,"Mazury (Masuren), from 'Kriegsbilderbogen Münchner Künstler'",,Publisher|Artist," |German, Strasbourg, Germany 1886–1922 Strasbourg, France","Goltzverlag|Beeh, René",1914,Munich,,Prints,http://www.metmuseum.org/art/collection/search/774425,
345892,Drawings and Prints,1960.0,Book,"Illustrated Catalogue & Price List of Settees, Chairs, Vases, Summer House, Crestings, Tree-Boxes",,Author,"Port Chester, New York","Bent, Samuel S., & Son",ca. 1890,New York,,Books,http://www.metmuseum.org/art/collection/search/345892,
6425,The American Wing,1946.0,Plate,Plate,American,Maker, ,Adams and Company ,1870–90,Pittsburgh,United States,,http://www.metmuseum.org/art/collection/search/6425,
457758,Islamic Art,2012.0,Illustrated  album leaf,An Orange-Headed Ground Thrush and a Death's-Head Moth on a Purple Ebony Orchid Branch,,Artist,"Indian, born Patna, Bihar",Shaikh Zain al–Din,dated 1778,Calcutta,India,Codices,http://www.metmuseum.org/art/collection/search/457758,Birds|Insects|Flowers|Orchids
435320,Drawings and Prints,1918.0,Print collection ornament & architecture,"Friezes with captives seated back to back, from Frises pour les architraves, cornices, et autres ornements d'architecture, plate 5, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Artist|Publisher|Publisher,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris","Le Pautre, Jean|Jombert, Charles Antoine|Mariette, Pierre le fils",1751,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435320,
4731,The American Wing,1967.0,Lamp shade,Lamp Shade,American,Maker,1901–ca. 1924,Quezal Art Glass and Decorating Company ,ca. 1905–20,Brooklyn,United States,,http://www.metmuseum.org/art/collection/search/4731,
6730,The American Wing,1971.0,Portico clock,Portico Clock,,Maker, ,"Grognot, L.",1800–1900,Paris,France,,http://www.metmuseum.org/art/collection/search/6730,
452161,Islamic Art,1970.0,Folio from an illustrated manuscript,"""Isfandiyar's Fourth Course: He Slays a Sorceress"", Folio 435v from the Shahnama (Book of Kings) of Shah Tahmasp",,Artist|Author|Workshop director,"Iranian, active ca. 1525–60|Iranian, Paj ca. 940/41–1020 Tus|Iranian, active ca. 1525–1576 Qazvin",Qasim ibn 'Ali|Abu'l Qasim Firdausi|Aqa Mirak,ca. 1525–30,Tabriz,Iran,Codices,http://www.metmuseum.org/art/collection/search/452161,Horses|Poetry|Men
347330,Drawings and Prints,1941.0,Book,The Young Penman's Daily Practice,,Artist|Engraver|Publisher,"British, 1709–1762|British, active 18th century|British, Sunderland 1725–1794 Bath","Champion, Joseph|Howard, Jonathan|Sayer, Robert",dedication 1759,London,,Books,http://www.metmuseum.org/art/collection/search/347330,
5846,The American Wing,1969.0,Pitcher,Pitcher,American,Retailer, ,South Boston Flint Glass Works ,1813–30,Boston,United States,,http://www.metmuseum.org/art/collection/search/5846,
2792,The American Wing,1969.0,Cup,Cup,American,Designer|Maker,"American, New York 1848–1933 New York|1902–32","Tiffany, Louis C.|Tiffany Studios ",ca. 1905,New York,United States,,http://www.metmuseum.org/art/collection/search/2792,
435431,Drawings and Prints,1918.0,Print collection ornament & architecture,"Friezes depicting Bacchanales, from Frises, feuillages ou tritons marins à la romaine, plate 6, in A Bound Collection of Print Series Including Cheminées et Lambris, Alcoves à la Romaine, Feuillages et autres ornemens..., etc.",,Artist|Publisher|Publisher,"French, Paris 1618–1682 Paris|French, 1712–1784|French, Paris 1634–1716 Paris","Le Pautre, Jean|Jombert, Charles Antoine|Mariette, Pierre le fils",1751,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/435431,
778172,Drawings and Prints,1949.0,Print,Portrait of a bearded man wearing a fur-trimmed coat,,Artist|Artist,"Italian, Venice 1518/19–1594 Venice|Flemish, Antwerp 1624–after 1666 Antwerp","Tintoretto, Jacopo (Jacopo Robusti)|Vorsterman, Lucas II",ca. 1656–60,London,,Prints,http://www.metmuseum.org/art/collection/search/778172,
2507,The American Wing,1969.0,Sugar bowl,Sugar bowl,American,Designer|Manufacturer,1820–1887|1863–1922,"Müller, Karl L. H.|Union Porcelain Works ",ca. 1876,Brooklyn,United States,,http://www.metmuseum.org/art/collection/search/2507,Heads|Men|Birds|Flowers
7064,The American Wing,1937.0,Salt,Trencher Salt,American,Maker,1705–1793,"Ten, Eyck Jacob",1730–35,Albany,United States,,http://www.metmuseum.org/art/collection/search/7064,
670601,The American Wing,2014.0,Ribbon,Ribbon featuring quote by George Washington Carver,American,Manufactory,1875,"ALS Industries, Inc.",1982,New York,United States,,http://www.metmuseum.org/art/collection/search/670601,
346065,Drawings and Prints,1952.0,Book,Ontleading des menschlyken Lichaems,,Author|Artist|Engraver|Engraver,"1649–1713|Dutch, Liège 1641–1711 Amsterdam|Dutch, 1640–1690|Dutch, Amsterdam 1659–1724","Bidloo, Govard|Lairesse, Gerard de|Blooteling, Abraham|Gunst, Pieter van",1728,Utrecht,,Books,http://www.metmuseum.org/art/collection/search/346065,
659615,Drawings and Prints,1918.0,Books Prints Ornament & Architecture,"Esemplario di Lauori..., page 22 (verso)",,Designer|Publisher,"Italian, active 16th century|Italian, active Venice 1530–1573","Vavassore, Florio|Vavassore, Giovanni Andrea","August 1, 1532",Venice,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/659615,
432774,Drawings and Prints,1933.0,Print collection ornament & architecture,"Title page with two designs for trophies with an octagonal shield and a crown of laurels, from Trophées à l'antique, plate 1, bound in Oeuvres. Vol. III",,Artist,"French, Paris 1618–1682 Paris","Le Pautre, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432774,
408764,Drawings and Prints,1955.0,Book,"Antiquarian and Topographical Cabinet, containing a series of elegant views of the most interesting objects of curiosity in Great Britain, Vol. V",,Publisher|Author|Publisher|Engraver|Artist|Artist|Publisher|Printer|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Publisher|Publisher|Engraver,"London|British, Cambridge 1771–1853 Islington, London|London|British, active 1803–53|British, Plymouth 1783–1852 London|British, London 1763–1804 London|London|London|British, active 1808–48|British, active early 19th century|British, London 1782–1856|British, Louth 1767–1822|British, active early 19th century|British, 1766–1800|British, 1779–1852|British, active 1808–20|British, active early 19th century|British, active early 19th century|British, 1785–1856|London|London|British, 1778–1810","Sherwood, Neely and Jones|Storer, James|Clarke, Wm.|Greig, John|Prout, Samuel|Dayes, Edward|Carpenter, J.|Coe|Stockdale, Frederick Wilton Litchfield|Hare, W.|Nash, Frederick|Espin, Thomas|Hardwick, J.|Bloomfield, Robert|Duke, Edward F. A. S.|Horner, William Reverend|Hawke The Honorable Miss|Rogers, P.|Varley, William Fleetwood|Richardson, J. M.|Chapple, C.|Smith, Joseph Clarendon",1809,London,,Books,http://www.metmuseum.org/art/collection/search/408764,
659540,Drawings and Prints,1918.0,Books Prints Ornament & Architecture,"Esemplario di Lauori..., page 9 (verso)",,Designer|Publisher,"Italian, active 16th century|Italian, active Venice 1530–1573","Vavassore, Florio|Vavassore, Giovanni Andrea","August 1, 1532",Venice,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/659540,Ornament
431167,Drawings and Prints,1933.0,Print collection ornament & architecture,"Design for a door crown molding with a river god at lower right, from Recherche de plusieurs beaux morceaux d'ornemens pour seruir aux frontons des placarts plaphons et Lembris [Lambris et autres décors], plate 3, bound in Oeuvres. Vol. I",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",published 1661,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431167,
