Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Credit Line,City,Classification,Link Resource,Tags
690145,False,Drawings and Prints,1952.0,Print,"Lion d'apres l'Antique,  from Recueil de divers Monumens Anciens répandus en plusieurs endroits de L'Italie",,Artist|Publisher|Printer,Jean Barbault|Bouchard & Gravier|Giunchi Heritiers de Komarek,"French, Viarmes 1718–1762 Rome|Rome|",1770,1770,"Rogers Fund, 1952",Rome,Prints,http://www.metmuseum.org/art/collection/search/690145,
591827,True,The Libraries,,,"Bononiensis de architectura libri quinque quibus cuncta fere architectonicae facultatis mysteria docte, perspicue . . .",,Author,Sebastiano Serlio,"Italian, Bologna 1475–1554 Fontainebleau",1568–69,1568,Purchased with income from the Jacob S. Rogers Fund,Venice: Apud Francifcum de Francifcis Senenfem,,http://www.metmuseum.org/art/collection/search/591827,
631726,False,Drawings and Prints,1953.0,Album Prints Ornament & Architecture,"Plate 5: Psalmus Miserere, from ""Septem Psalmi Davidici"" (Seven Psalms of David)",,Calligrapher|Engraver|Publisher,Melchior Model|Hieronymus (Jerome) Wierix|Pierre Firens I,"German, born Munich, active Antwerp, ca. 1594–1608|Netherlandish, ca. 1553–1619 Antwerp|Flemish, Antwerp 1580–1638 Paris",1608,1608,"Harris Brisbane Dick Fund, 1953",Antwerp,Albums|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/631726,
432646,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"Three frame fragments; the one at top is ornamented with a bust of an imperator within a medallion, from Bordures de tableaux à la romaine, plate 6, bound in Oeuvres. Vol. III",,Artist|Publisher,Jean Le Pautre|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",ca. 1656–57,1656,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432646,
455054,true,Islamic Art,1913.0,Illustrated manuscript,Haft Paikar (Seven Portraits) of the Khamsa (Quintet) of Nizami of Ganja,,Author|Calligrapher,Nizami|Maulana Azhar,"present-day Azerbaijan, Ganja 1141–1209 Ganja|died 1475/76",ca. 1430,1405,"Gift of Alexander Smith Cochran, 1913",Herat,Codices,http://www.metmuseum.org/art/collection/search/455054,Horses|Animals|Men|Hunting
422399,False,Drawings and Prints,1957.0,Book,Trattato delle Piante & Immagini de Sacri Edifizi di Terra Santa (Treatise of the Plans & Images of the Sacred Buildings of the Holy Land),,Artist|Publisher|Artist,Jacques Callot|Pietro Cecconcelli|Bernardino Amico,"French, Nancy 1592–1635 Nancy|Italian, active late 16th–early 17th century|Italian, active 1593–1619",1620,1620,"Bequest of Edwin De T. Bechtel, 1957",Florence,Books,http://www.metmuseum.org/art/collection/search/422399,
349296,False,Drawings and Prints,1938.0,Book,Encijclopédie of Handbook van Vrouwelijke Bedrijven en Raadgever. . .,,Author|Designer|Publisher,Anna Barbara van Schilperoot Meerten|Dirk Jurriaan Sluyter|C. G. Sulpke,"Dutch, 1778–1853|Dutch, 1811–1886|",1835,1835,"Harris Brisbane Dick Fund, 1938",Amsterdam,Books,http://www.metmuseum.org/art/collection/search/349296,
718296,True,Arms and Armor,2016.0,Plate five from Nouveavx Desseins D'Arquebvseries,Plate Five from Nouveavx Desseins D'Arquebvseries,"French, Paris",Artist,De Lacollombe,"French, Paris, active ca. 1702–ca. 1736",dated 1730,1730,"Purchase, Jan and Marica Vilcek Gift, 2016",Paris,Works on Paper-Engravings,http://www.metmuseum.org/art/collection/search/718296,Ornament
641299,False,Drawings and Prints,1948.0,Print,"Francesco Bassano, bound in L'Oeuvre original de Vivant Denon. Collection de eaux-fortes, Volume 1",,Publisher|Artist,A. Barrand|baron Dominique Vivant Denon,"|French, Givry 1747–1825 Paris",1873,1873,"Harris Brisbane Dick Fund, 1948",Paris,Books,http://www.metmuseum.org/art/collection/search/641299,
853685,False,The American Wing,2021,Pair of earrings,"""Double Pyramid"" earrings",American,Artist,Daniel Brush,"American, born Cleveland 1947",1975,1975,"Gift of Marsha Garces Williams, 2021",New York,,http://www.metmuseum.org/art/collection/search/853685,
6704,True,The American Wing,1933.0,Porringer,Porringer,American,Maker,Ebenezer Moulton,1768–1824,ca. 1800,1797,"Bequest of Alphonso T. Clearwater, 1933",Boston|Newburyport,,http://www.metmuseum.org/art/collection/search/6704,
14362,true,The American Wing,1991.0,Potpourri jar,Covered Potpourri Jar,American,Maker,Ott and Brewer,"American, Trenton, New Jersey, 1871–1893",1883–90,1883,"Gift of Emma and Jay A. Lewis, 1991",Trenton,,http://www.metmuseum.org/art/collection/search/14362,Flowers
690120,False,Drawings and Prints,1952.0,Print,"Frise du Temple de Pallas, from Recueil de divers Monumens Anciens répandus en plusieurs endroits de L'Italie",,Artist|Publisher|Printer,Jean Barbault|Bouchard & Gravier|Giunchi Heritiers de Komarek,"French, Viarmes 1718–1762 Rome|Rome|",1770,1770,"Rogers Fund, 1952",Rome,Prints,http://www.metmuseum.org/art/collection/search/690120,
788989,True,Drawings and Prints,1917.0,Print,"Plate 15, from ""World in Miniature""",,Publisher|Artist,"Rudolph Ackermann, London|Thomas Rowlandson","British, active 1794–1829|British, London 1757–1827 London",1816,1816,"Rogers Fund, 1917",London,Prints,http://www.metmuseum.org/art/collection/search/788989,Men|Women|Rivers|Boats|Dogs
343915,False,Drawings and Prints,1962.0,Book,Abbildung der vorzüglichen Eisenwaaren welche auf den Königl. Bayer. Eisenhüttenwerken gegossen werden,,Publisher|Artist,"Königl. Bayerische Eisenhüttenwerke|Anonymous, German, 19th century",German|,1831,1831,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1962",Munich,Books,http://www.metmuseum.org/art/collection/search/343915,
20039,True,The American Wing,2018.0,Pitcher,Pitcher,American,Manufacturer|Artist,Dedham Pottery|Hugh C. Robertson,1895–1943|1844–1908,1896,1896,"Gift of Robert A. Ellison Jr., 2018",Dedham,,http://www.metmuseum.org/art/collection/search/20039,
345108,False,Drawings and Prints,1963.0,Portfolio Print Ornament & Architecture,L'Art de la Bijouterie,,Printer|Publisher,Jean Francois Barousse|Librairie Polytechnique Baudry et Cie.,"French, Saint-Bertrand 1824–1890 (?)|","1879, 1881",1879,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1963",Paris,Portfolios|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/345108,
356553,False,Drawings and Prints,1941.0,Book ; Ornament and architecture,"Della architettura di Gio. Antonio Rusconi, con centosessanta figure dissegnate dal medesimo, secondo i precetti di Vitruvio, e con chiarezza, e breuità di chiarate libri dieci.",,Illustrator|Dedicatee|Author|Publisher|Author,"Giovanni Antonio Rusconi|Francesco Maria II Montefeltro della Rovere, Duke of Urbino|Giovanni Antonio Rusconi|I Gioliti|Marcus Pollio Vitruvius","ca. 1520–1587|Italian, 1574–1631|ca. 1520–1587| |Roman, active late 1st century BCE",1590,1590,"Bequest of W. Gedney Beatty, 1941",Venice,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/356553,
312046,False,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Wanyi clan",Artist|Artist,"Artists of Mariwai Village|Kulumb, Simberaga Wanyi",|,1970,1970,"The Michael C. Rockefeller Memorial Collection, Purchase, Mrs. Gertrud A. Mellon Gift, and Mr. and Mrs. Alan Brandt Gift, in memory of Jacob J. Brandt, 1974",Mariwai village,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312046,
431145,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"Two variants for door crowns, from Angles de plafons de galeries et autres ornements, plate 2, bound in Oeuvres. Vol. I",,Artist|Publisher,Jean Le Pautre|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431145,
8255,True,The American Wing,1946.0,Tazza,Tazza,American,Maker,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",1880–88,1880,"Gift of Mrs. Emily Winthrop Miles, 1946",Sandwich,,http://www.metmuseum.org/art/collection/search/8255,
5792,true,The American Wing,1947.0,Pitcher,Pitcher,American,Maker|Maker,Fenton's Works|United States Pottery Company,1847–1848|1852–58,1847–53,1847,"Gift of Dr. Charles W. Green, 1947",Bennington,,http://www.metmuseum.org/art/collection/search/5792,Flowers
382035,False,Drawings and Prints,1993.0,Magazine,A Home in a Prairie Town,,Architect|Publisher,Frank Lloyd Wright|Curtis Publishing Company,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona|Philadelphia, Pennsylvania",February 1901,1901,"Edward Pearce Casey Fund, 1993",Philadelphia,Miscellaneous,http://www.metmuseum.org/art/collection/search/382035,
433527,False,Drawings and Prints,1949.0,Print,"Three cavalrymen in full armor, from The Riding School or Exercise of Cavalry",,Publisher|Artist|Artist,Clement de Jonghe|Jacques de Gheyn II|Jacques de Gheyn II,"Dutch, Brunsbüttel (Landkreis Dithmarschen) 1624/1625–1677 Amsterdam|Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, Antwerp 1565–1629 The Hague",,1652,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Amsterdam,Prints,http://www.metmuseum.org/art/collection/search/433527,
504162,False,Musical Instruments,1889,Mandoline,Mandoline,Italian,Maker,Alberto Olmi,"Italian, Siena, active 19th century",19th century,1850,"The Crosby Brown Collection of Musical Instruments, 1889",Siena,Chordophone-Lute-plucked,http://www.metmuseum.org/art/collection/search/504162,
427319,True,Drawings and Prints,1959.0,Print,"Francesco I d'Este, Suffering the Pain of his Injuries, Continues to Take Charge for the Successful Completion of the Military Campaign, from L'Idea di un Principe ed Eroe Cristiano in Francesco I d'Este, di Modena e Reggio Duca VIII [...]",,Artist|Author,Bartolomeo Fenice (Fénis)|Domenico Gamberti,|,1659,1659,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",Modena,Prints,http://www.metmuseum.org/art/collection/search/427319,Battles|Soldiers|Men|Horses
345934,False,Drawings and Prints,1924.0,Book,Sermoni Devotissimi,,Author|Publisher,Saint Bernard of Clairvaux|Piero de Quarengi,"French, 1090/91–1153|","March 17, 1508",1508,"Harris Brisbane Dick Fund, 1924",Venice,Books,http://www.metmuseum.org/art/collection/search/345934,
348832,False,Drawings and Prints,1924.0,Book ; Ornament and architecture,"Hints to Young Architects, Calculated to Facilitate Their Practical Operations; with Additional Notes and Hints to Persons About Building in This Country",,Publisher|Author|Author,Wiley & Putnam|Andrew Jackson Downing|George Wightwick,"New York|American, Newburgh, New York 1815–1852 Yonkers, New York|American, 1802–1872",1851,1851,"Harris Brisbane Dick Fund, 1924",London|New York,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/348832,
427797,False,Drawings and Prints,1967.0,Print,The Fortune-telling of Captive Turks,,Lithographer,Khitrova,"Russian, active 19th century",1855,1855,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1967",Moscow,Prints,http://www.metmuseum.org/art/collection/search/427797,
5876,True,The American Wing,1970.0,Pitcher,Pitcher,American,Maker,Robert and William Wilson,active ca. 1825–ca.1846,ca. 1845,1840,"Gift of George H. Hull, 1970",Philadelphia,,http://www.metmuseum.org/art/collection/search/5876,Grapes|Leaves
345946,False,Drawings and Prints,1952.0,Book,Tabulae anatomicae ex archetypis egregii pictoris Petri Berettini Cortonensis expressae et in aes incisae...,,Artist|Artist|Artist|Author,Luca Ciamberlano|Pietro da Cortona (Pietro Berrettini)|Pietro da Cortona (Pietro Berrettini)|Francesco Petraglia,"Italian, active Rome, 1599–1641|Italian, Cortona 1596–1669 Rome|Italian, Cortona 1596–1669 Rome|Italian, active ca. 1788",1788,1788,"Gift of Lincoln Kirstein, 1952",Rome,Books,http://www.metmuseum.org/art/collection/search/345946,
6571,True,The American Wing,1969.0,Platter,Platter,American,Maker,Union Porcelain Works,1863–1922,1885,1885,"Gift of Mr. and Mrs. Franklin Chace, 1969",Brooklyn,,http://www.metmuseum.org/art/collection/search/6571,
830442,False,Drawings and Prints,1960.0,Print,"The Sisters of Charity, an Episode of the Battle of Magenta",,Publisher|Artist|Engraver,"Gebbie & Co.|Giuseppe Fattori|Gebbie & Husson Company, Ltd.","American, 1880–1905|Italian, Florence 1818–1888 Florence|",1880–1905,1880,"Gift of Ellen Robinson, 1960",London,Prints,http://www.metmuseum.org/art/collection/search/830442,
458799,False,Islamic Art,2015.0,Brooch,Brooch with Carved Emeralds and Sapphires by Cartier,,Maker,Cartier,"French, founded Paris, 1847",Emerald: 17th century; setting: ca. 1920,1600,"Gift of Her Highness Sheikha Amna bint Mohammed Al-Thani, 2015",New York,Jewelry,http://www.metmuseum.org/art/collection/search/458799,Brooches|Flowers|Leaves
10012,True,The American Wing,1966.0,Work table,Work Table,American,Maker,Duncan Phyfe,"American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York",1810–20,1810,"Rogers Fund, 1966",New York,,http://www.metmuseum.org/art/collection/search/10012,
13956,True,The American Wing,1961.0,Rug,Hooked Rug,American,Maker,Lucy Trask Barnard,1800–1896,ca. 1860,1857,"Sansbury-Mills Fund, 1961",Dixfield,,http://www.metmuseum.org/art/collection/search/13956,Houses|Horses|Landscapes|Trees
5311,True,The American Wing,1964.0,Mug,Mug,British (American market),Maker,Ralph Hall & Son,active 1836–1841,ca. 1836–ca. 1841,1833,"Gift of Mrs. Lydia Bond Powel, 1964",Stoke-on-Trent,,http://www.metmuseum.org/art/collection/search/5311,George Washington|Portraits
24936,True,Arms and Armor,1989.0,Breech-loading rimfire cartridge pistol with case and accessories,Breech-Loading Rimfire Cartridge Pistol with Case and Accessories,"French, Paris",Gunsmith,Louis Nicolas Auguste Flobert,"French, Paris, 1819–1894",ca. 1855,1830,"Purchase, John Stoneacre Ellis Collection, Gift of Mrs. Ellis and Augustus Van Horne Ellis, by exchange, 1989",Paris,Firearms-Pistols,http://www.metmuseum.org/art/collection/search/24936,
690284,False,Drawings and Prints,1952.0,Print,"D'après l'Antique, from Recueil de divers Monumens Anciens répandus en plusieurs endroits de L'Italie",,Publisher|Printer|Artist,Bouchard & Gravier|Giunchi Heritiers de Komarek|Jean Barbault,"Rome| |French, Viarmes 1718–1762 Rome",1770,1770,"Rogers Fund, 1952",Rome,Prints,http://www.metmuseum.org/art/collection/search/690284,
789164,True,Drawings and Prints,1959.0,Print,"Frontispiece: The Vicar of Wakefield, from ""The Vicar of Wakefield""",,Publisher|Artist|Author|Printer,"Rudolph Ackermann, London|Thomas Rowlandson|Oliver Goldsmith|William Clowes","British, active 1794–1829|British, London 1757–1827 London|Irish, Pallas, Longford ca. 1728–1774 London|London","May 1, 1817",1817,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",London,Prints,http://www.metmuseum.org/art/collection/search/789164,Children|Men|Women
746687,False,The American Wing,2017.0,Canterbury,Canterbury [sheet music storage rack],American,Maker,Duncan Phyfe & Sons,"1837–1840, active New York",ca. 1840,1835,"Friends of the American Wing Fund, 2017",New York,,http://www.metmuseum.org/art/collection/search/746687,
516,False,The American Wing,1958.0,Bible,Bible,,Publisher|Publisher,Pieter Keur|Pieter Rotterdam and Company,|,1716 or 1719 (edition),1716,"Gift of Estate of George M. Hall, 1958",Dordrecht|Amsterdam,,http://www.metmuseum.org/art/collection/search/516,
430724,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"Fireplace between two arcades, which give way to a gallery, from Cheminées et lambris, plate 3, bound in Oeuvres. Vol. I",,Publisher|Artist,Pierre Mariette le fils|Jean Le Pautre,"French, Paris 1634–1716 Paris|French, Paris 1618–1682 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/430724,
452135,true,Islamic Art,1970.0,Folio from an illustrated manuscript,"""Siyavush Plays Polo before Afrasiyab"", Folio 180v from the Shahnama (Book of Kings) of Shah Tahmasp",,Artist|Workshop director|Author,Qasim ibn 'Ali|Mir Musavvir|Abu'l Qasim Firdausi,"Iranian, active ca. 1525–60|Iranian, active ca. 1525–55|Iranian, Paj ca. 940/41–1020 Tus",ca. 1525–30,1500,"Gift of Arthur A. Houghton Jr., 1970",Tabriz,Codices,http://www.metmuseum.org/art/collection/search/452135,Men|Playing|Sports|Horses
